x,y,std,con_95,con_95_plus,con_99,con_99_plus
2.380000000000000000e+03,4.818754587080571472e-01,4.868971821770285216e-03,7.776576241716705784e-04,4.826531163322287932e-01,1.026730548185969278e-03,4.829021892562431195e-01
2.400000000000000000e+03,4.842700170619146927e-01,4.539125960941593416e-03,7.249756293143583188e-04,4.849949926912290321e-01,9.571752428972268509e-04,4.852271923048119273e-01
2.420000000000000000e+03,4.826828218125677750e-01,4.691161398138313232e-03,7.492582748518950833e-04,4.834320800874196689e-01,9.892352821602853549e-04,4.836720570947280473e-01
2.440000000000000000e+03,4.842181076090057434e-01,4.777903303645727497e-03,7.631124326951198951e-04,4.849812200417008556e-01,1.007526734124355831e-03,4.852256343431300967e-01
2.460000000000000000e+03,4.851363703802034633e-01,4.474290444858788386e-03,7.146202945035345271e-04,4.858509906747069951e-01,9.435032383331472131e-04,4.860798736185366065e-01
2.480000000000000000e+03,4.852040094601643427e-01,4.087879821415135555e-03,6.529039448548670148e-04,4.858569134050191862e-01,8.620200000323482731e-04,4.860660294601966691e-01
2.500000000000000000e+03,4.854706394207942144e-01,4.787907760391747931e-03,7.647103146194826357e-04,4.862353497354137133e-01,1.009636395411204167e-03,4.864802758162053986e-01
2.520000000000000000e+03,4.859830570685398921e-01,4.885733201377192442e-03,7.803347016163718125e-04,4.867633917701562618e-01,1.030265056312552755e-03,4.870133221248524324e-01
2.540000000000000000e+03,4.874923887190880656e-01,4.428140043952042207e-03,7.072492904317423130e-04,4.881996380095198207e-01,9.337714041479254273e-04,4.884261601232359751e-01
2.560000000000000000e+03,4.868352515743924469e-01,4.793908416481855450e-03,7.656687214719602470e-04,4.876009202958643818e-01,1.010901766652279017e-03,4.878461533410447526e-01
2.580000000000000000e+03,4.869241294535723852e-01,4.208841596090257507e-03,6.722235979054041197e-04,4.875963530514778044e-01,8.875274693231808383e-04,4.878116569228955757e-01
2.600000000000000000e+03,4.889458793324309438e-01,3.945126861524445722e-03,6.301038688438076853e-04,4.895759832012747670e-01,8.319173767005812615e-04,4.897777967091315188e-01
2.620000000000000000e+03,4.871388489936853139e-01,4.126496009996689571e-03,6.590716070566946319e-04,4.877979206007420077e-01,8.701630786786271679e-04,4.880090120723639679e-01
