0.000000000000000000e+00,1.107015342716419735e-02,7.756414459931609828e-03
2.000000000000000000e+01,7.527149866755102059e-02,1.339826808031245771e-02
4.000000000000000000e+01,8.193673083887380304e-02,1.331275963304490335e-02
6.000000000000000000e+01,9.363755488804742511e-02,1.401095423846631001e-02
8.000000000000000000e+01,1.009399769279886727e-01,1.307236670942475178e-02
1.000000000000000000e+02,1.054475648219094508e-01,1.349734999067191132e-02
1.200000000000000000e+02,1.105988607102749433e-01,1.451781688895636448e-02
1.400000000000000000e+02,1.176128366998597657e-01,1.489864341178961070e-02
1.600000000000000000e+02,1.207352298877987229e-01,1.478121630426332093e-02
1.800000000000000000e+02,1.229042818441110491e-01,1.475099551675528725e-02
2.000000000000000000e+02,1.317923445181519437e-01,1.597112431840772354e-02
2.200000000000000000e+02,1.357996327181657248e-01,1.718377910963795469e-02
2.400000000000000000e+02,1.393734362049429965e-01,1.904067668450834180e-02
2.600000000000000000e+02,1.442493225137392587e-01,2.042359278339376041e-02
2.800000000000000000e+02,1.510905565730497058e-01,2.210189115235315985e-02
3.000000000000000000e+02,1.524513070928115444e-01,2.031245421357661882e-02
3.200000000000000000e+02,1.586960926651954651e-01,2.003690640084671709e-02
3.400000000000000000e+02,1.636290162363473188e-01,2.077327280402245166e-02
3.600000000000000000e+02,1.680208993893043679e-01,2.540546149287034594e-02
3.800000000000000000e+02,1.731966384777835766e-01,2.474187089452030766e-02
4.000000000000000000e+02,1.779225997480691768e-01,2.517243503782206834e-02
4.200000000000000000e+02,1.834047122621068893e-01,2.510192204443769184e-02
4.400000000000000000e+02,1.844802743517885146e-01,2.463696708401169611e-02
4.600000000000000000e+02,1.907983942359101626e-01,2.579219858072341609e-02
4.800000000000000000e+02,1.944748651163250852e-01,2.706013002477858365e-02
5.000000000000000000e+02,1.987999332155667154e-01,2.810193652503641809e-02
5.200000000000000000e+02,2.024519593254023864e-01,2.771303888030444973e-02
5.400000000000000000e+02,2.052370149130914589e-01,2.952301792180955439e-02
5.600000000000000000e+02,2.075331797640697640e-01,3.049938389915556047e-02
5.800000000000000000e+02,2.121206199859871633e-01,3.042766596669621570e-02
6.000000000000000000e+02,2.177917720640406840e-01,3.056140832890710465e-02
6.200000000000000000e+02,2.186294066555359850e-01,2.993881171645127251e-02
6.400000000000000000e+02,2.231940323231267065e-01,2.982009408724070262e-02
6.600000000000000000e+02,2.264582041431875692e-01,3.059601501877823315e-02
6.800000000000000000e+02,2.276348028989399197e-01,3.185707629308079381e-02
7.000000000000000000e+02,2.327942481520129114e-01,2.984932725705841464e-02
7.200000000000000000e+02,2.361529406671430686e-01,3.037899513000593549e-02
7.400000000000000000e+02,2.381085088732195765e-01,3.082475094648918709e-02
7.600000000000000000e+02,2.395099998981344847e-01,2.996612400717654778e-02
7.800000000000000000e+02,2.433070636847440016e-01,2.921281356617980510e-02
8.000000000000000000e+02,2.459666394427710845e-01,2.970413006544752460e-02
8.200000000000000000e+02,2.484143595485126255e-01,3.104024028154278927e-02
