0.000000000000000000e+00,9.023324699670660920e-02,6.252910658470257899e-03
1.000000000000000000e+02,4.298976963641596982e-01,6.225842476871077009e-03
2.000000000000000000e+02,4.531950746096816696e-01,4.872764700813094103e-03
3.000000000000000000e+02,4.608882347158357318e-01,4.554056095373858887e-03
4.000000000000000000e+02,4.717822735216103403e-01,4.159963860980434545e-03
5.000000000000000000e+02,4.811806678771972656e-01,4.010130922742625136e-03
6.000000000000000000e+02,4.870646844307581769e-01,4.207706375291856045e-03
7.000000000000000000e+02,4.882112060691796152e-01,4.369679862266226747e-03
8.000000000000000000e+02,4.946741245540918208e-01,4.233321639608700164e-03
9.000000000000000000e+02,4.968531692729276639e-01,4.430111322079120784e-03
1.000000000000000000e+03,5.027336194819095327e-01,4.092849344722626279e-03
1.100000000000000000e+03,5.047683914502462121e-01,4.074573751959975794e-03
1.200000000000000000e+03,5.043296112733728354e-01,4.671481517530053432e-03
1.300000000000000000e+03,5.074052141577589659e-01,4.404023322299691241e-03
1.400000000000000000e+03,5.122151409878450412e-01,3.812908683383832865e-03
1.500000000000000000e+03,5.169817320272034333e-01,3.313261254123006563e-03
1.600000000000000000e+03,5.156582699102514322e-01,3.326487217694760155e-03
1.700000000000000000e+03,5.138325054271548620e-01,4.449584285603301777e-03
1.800000000000000000e+03,5.177399422608169877e-01,4.092535250698653253e-03
1.900000000000000000e+03,5.208487948950599744e-01,3.632185183929290215e-03
2.000000000000000000e+03,5.234108047158110288e-01,2.850388064172902376e-03
2.100000000000000000e+03,5.230159654336816732e-01,3.485132933873511668e-03
2.200000000000000000e+03,5.260885983121161846e-01,3.420430431317693712e-03
2.300000000000000000e+03,5.256361628279966336e-01,2.915114201843927756e-03
2.400000000000000000e+03,5.284790162946663150e-01,3.065272795685232508e-03
2.500000000000000000e+03,5.285176097177991528e-01,3.024075398654142450e-03
2.600000000000000000e+03,5.286494207148458857e-01,3.548808496803766612e-03
2.700000000000000000e+03,5.303605958527209951e-01,3.099575534512046416e-03
2.800000000000000000e+03,5.305749388302073433e-01,3.161888678127791619e-03
2.900000000000000000e+03,5.320765177408853797e-01,3.123389925411185902e-03
3.000000000000000000e+03,5.308278740621080738e-01,3.338484565893988856e-03
3.100000000000000000e+03,5.320616767686956461e-01,3.283497763635481476e-03
3.200000000000000000e+03,5.342288449698803232e-01,3.006824703588013761e-03
3.300000000000000000e+03,5.341279080101087873e-01,2.967084575814860244e-03
3.400000000000000000e+03,5.332723224864286404e-01,3.586680197177364790e-03
3.500000000000000000e+03,5.358337409356060954e-01,2.825211962872874964e-03
3.600000000000000000e+03,5.368146078259337095e-01,2.723938372705080307e-03
3.700000000000000000e+03,5.372854424457923495e-01,3.079900153796871504e-03
3.800000000000000000e+03,5.362885436590980603e-01,3.059499726725370666e-03
3.900000000000000000e+03,5.361181392389184897e-01,3.576768970584223804e-03
4.000000000000000000e+03,5.365925442938711543e-01,3.301012694549814233e-03
4.100000000000000000e+03,5.385619992134618172e-01,3.006193166337120613e-03
4.200000000000000000e+03,5.396728971425224231e-01,2.894730863793972420e-03
4.300000000000000000e+03,5.373020709729662281e-01,3.135130474163094500e-03
4.400000000000000000e+03,5.402114210175532616e-01,3.030765496937787296e-03
4.500000000000000000e+03,5.411554797022950503e-01,3.019307213969299464e-03
4.600000000000000000e+03,5.424688400006761890e-01,2.625529457199552233e-03
4.700000000000000000e+03,5.407143235206604004e-01,3.028032217868503132e-03
