x,y,std,con_95,con_95_plus,con_99,con_99_plus
5.400000000000000000e+02,2.026630283950211220e-01,2.250669564476558832e-02,3.594702147341580743e-03,2.062577305423627105e-01,4.746035262287284784e-03,2.074090636573084068e-01
5.600000000000000000e+02,1.945515425464549586e-01,2.233188784078592865e-02,3.566782367456704933e-03,1.981183249139116531e-01,4.709173165118285022e-03,1.992607157115732497e-01
5.800000000000000000e+02,2.087560884848043419e-01,2.569932524701190948e-02,4.104619403432892451e-03,2.128607078882372439e-01,5.419271925315926990e-03,2.141753604101202801e-01
6.000000000000000000e+02,2.010450491851026311e-01,2.386785690798628318e-02,3.812102755276472379e-03,2.048571519403790953e-01,5.033066262078112786e-03,2.060781154471807430e-01
6.200000000000000000e+02,2.182200287359875590e-01,2.475598239544695225e-02,3.953951503190123937e-03,2.221739802391776708e-01,5.220347191600288768e-03,2.234403759275878365e-01
6.400000000000000000e+02,2.243983583016828931e-01,2.313502652900377779e-02,3.695057277853036008e-03,2.280934155795359408e-01,4.878532745704942768e-03,2.292768910473878263e-01
6.600000000000000000e+02,2.251463632111425639e-01,2.445438701252493005e-02,3.905781590212683511e-03,2.290521448013552452e-01,5.156749125278906574e-03,2.303031123364214783e-01
6.800000000000000000e+02,2.297552860789484896e-01,2.394931963228078345e-02,3.825113738077843412e-03,2.335803998170263296e-01,5.050244481758423692e-03,2.348055305607069099e-01
7.000000000000000000e+02,2.177569776676691882e-01,2.372915197301509252e-02,3.789949217704475896e-03,2.215469268853736684e-01,5.003817254457590229e-03,2.227607949221267758e-01
7.200000000000000000e+02,2.340630619460112027e-01,2.715883161189350595e-02,4.337727397014294259e-03,2.384007893430254987e-01,5.727041167971136555e-03,2.397901031139823280e-01
7.400000000000000000e+02,2.329426741638740972e-01,2.552083355313655016e-02,4.076111243666417222e-03,2.370187854075405109e-01,5.381632998370431374e-03,2.383243071622445364e-01
7.600000000000000000e+02,2.428977274662488528e-01,2.532536120051943548e-02,4.044890983847333234e-03,2.469426184500961852e-01,5.340413323436104739e-03,2.482381407896849523e-01
7.800000000000000000e+02,2.505601952215293915e-01,2.474210789534433269e-02,3.951735509509871416e-03,2.545119307310392820e-01,5.217421445956727140e-03,2.557776166674861074e-01
8.000000000000000000e+02,2.505137812975165024e-01,2.496882672031773900e-02,3.987946362486159170e-03,2.545017276600026745e-01,5.265230131644373437e-03,2.557790114291608741e-01
8.200000000000000000e+02,2.545473965538012640e-01,2.526005260473141584e-02,4.034460090160206687e-03,2.585818566439614941e-01,5.326641559538257756e-03,2.598740381133395339e-01
8.400000000000000000e+02,2.408544744377012492e-01,2.435810245798898308e-02,3.890403308993214872e-03,2.447448777466944558e-01,5.136445394413487013e-03,2.459909198321147406e-01
8.600000000000000000e+02,2.557789622382684036e-01,2.821647355574765509e-02,4.506650806594200351e-03,2.602856130448625849e-01,5.950068396829286642e-03,2.617290306350976703e-01
8.800000000000000000e+02,2.595902269149755748e-01,2.542668674250538052e-02,4.061074396512894154e-03,2.636513013114884507e-01,5.361780058154779621e-03,2.649520069731303717e-01
9.000000000000000000e+02,2.683299089987556396e-01,2.463513766777717523e-02,3.934650544537382673e-03,2.722645595432930388e-01,5.194864404262928247e-03,2.735247734030185618e-01
9.200000000000000000e+02,2.744272856356261836e-01,2.509983009895559725e-02,4.008869830503466319e-03,2.784361554661296534e-01,5.292855095535448431e-03,2.797201407311616372e-01
9.400000000000000000e+02,2.718616166672149226e-01,2.607295416701283994e-02,4.164294297617042798e-03,2.760259109648319775e-01,5.498059858352519723e-03,2.773596765255674224e-01
9.600000000000000000e+02,2.773793706452691854e-01,2.404183419490342824e-02,3.839889887458852909e-03,2.812192605327280548e-01,5.069753226329920710e-03,2.824491238715990948e-01
