0.000000000000000000e+00,8.223527441732585846e-03,2.446848542084569672e-03
2.000000000000000000e+01,1.250995277427136877e-02,2.842820700916662627e-03
4.000000000000000000e+01,1.570461831986904103e-02,2.577435199616032353e-03
6.000000000000000000e+01,1.731887008994817748e-02,2.768705155524121136e-03
8.000000000000000000e+01,1.979697486385702948e-02,3.441030703033499342e-03
1.000000000000000000e+02,2.062400514259934287e-02,3.187685126793200936e-03
1.200000000000000000e+02,2.252687145024537957e-02,2.988292274834024060e-03
1.400000000000000000e+02,2.436206232756376114e-02,3.840052961432626703e-03
1.600000000000000000e+02,2.581409264355898070e-02,4.559213298805751303e-03
1.800000000000000000e+02,2.701035041362047362e-02,4.813495234876241820e-03
2.000000000000000000e+02,2.848825640976428847e-02,5.761285641020258246e-03
2.200000000000000000e+02,3.014928366988897310e-02,6.168404544770808920e-03
2.400000000000000000e+02,3.172372628003358730e-02,6.660586524551114808e-03
2.600000000000000000e+02,3.172571666538715612e-02,7.832892376363167347e-03
2.800000000000000000e+02,3.412918005138635552e-02,7.131972298165379850e-03
3.000000000000000000e+02,3.624900460243225125e-02,8.282001789318907750e-03
3.200000000000000000e+02,3.718750022351741819e-02,7.803331125879157948e-03
3.400000000000000000e+02,3.968849528580904035e-02,8.076834339985511715e-03
3.600000000000000000e+02,4.104498419910669604e-02,9.112180148543981908e-03
3.800000000000000000e+02,4.222929928451776838e-02,8.198521379447529234e-03
4.000000000000000000e+02,4.376492872834205489e-02,9.054216347477491572e-03
4.200000000000000000e+02,4.340465787798166580e-02,8.977627192638377648e-03
4.400000000000000000e+02,4.645501613616943165e-02,9.289360708872301114e-03
4.600000000000000000e+02,4.806329630315303580e-02,1.087692417088367662e-02
4.800000000000000000e+02,4.921476930379867221e-02,1.173054397973140490e-02
5.000000000000000000e+02,5.076234079897403578e-02,9.629189575237010607e-03
5.200000000000000000e+02,5.337977722287177984e-02,1.027358901959837291e-02
5.400000000000000000e+02,5.492336817085743256e-02,9.668537910509148597e-03
5.600000000000000000e+02,5.635350354015827151e-02,1.184795333154374866e-02
5.800000000000000000e+02,5.647193528711795529e-02,1.152437163089267518e-02
6.000000000000000000e+02,5.796775504946708596e-02,1.041548651957064330e-02
6.200000000000000000e+02,6.054140128195285853e-02,1.144118463904380233e-02
6.400000000000000000e+02,6.164211794734000827e-02,1.208578267295066372e-02
6.600000000000000000e+02,6.208200655877590263e-02,1.047538653725261365e-02
6.800000000000000000e+02,6.531548589468001709e-02,1.209860827729892022e-02
7.000000000000000000e+02,6.685011968016624229e-02,1.098654552656404965e-02
7.200000000000000000e+02,6.796576499938965232e-02,1.199870154608035505e-02
7.400000000000000000e+02,6.841361440718174425e-02,1.309566527974987196e-02
7.600000000000000000e+02,7.014729276299476457e-02,1.152470943310834016e-02
7.800000000000000000e+02,7.157344773411750127e-02,1.280992476593899310e-02
8.000000000000000000e+02,7.290903694927691747e-02,1.235437903202809065e-02
8.200000000000000000e+02,7.415406137704849687e-02,1.160603703140981532e-02
8.400000000000000000e+02,7.591759629547595312e-02,1.199485404656540355e-02
8.600000000000000000e+02,7.825636982917785756e-02,1.137910159363074089e-02
8.800000000000000000e+02,7.829916469752788710e-02,1.203503650995558019e-02
9.000000000000000000e+02,7.914211824536324102e-02,1.197598929410458729e-02
9.200000000000000000e+02,8.066978543996811135e-02,1.288726884787763823e-02
9.400000000000000000e+02,8.193073242902755571e-02,1.198740558061617278e-02
9.600000000000000000e+02,8.360270753502846430e-02,1.261888581231690974e-02
9.800000000000000000e+02,8.392217412590979864e-02,1.135913629476624845e-02
1.000000000000000000e+03,8.713574871420860790e-02,1.152179655923396377e-02
1.020000000000000000e+03,8.779856756329536271e-02,1.020995452582646595e-02
1.040000000000000000e+03,8.658041447401046420e-02,1.137238932982422186e-02
1.060000000000000000e+03,8.851910769939422274e-02,1.142369678544116231e-02
1.080000000000000000e+03,9.023089170455932118e-02,1.227192938111915793e-02
1.100000000000000000e+03,9.142515867948532160e-02,1.333471294895079325e-02
1.120000000000000000e+03,9.364649698138237388e-02,1.151736111752389019e-02
1.140000000000000000e+03,9.339470535516739003e-02,1.174025330848387470e-02
1.160000000000000000e+03,9.557523950934410095e-02,1.161662852583675472e-02
1.180000000000000000e+03,9.663017570972443071e-02,1.134746982566864869e-02
1.200000000000000000e+03,9.530055746436119635e-02,1.132998813334913646e-02
1.220000000000000000e+03,9.798965036869049239e-02,1.151850094762390392e-02
1.240000000000000000e+03,9.873606771230697410e-02,1.081870983390163105e-02
1.260000000000000000e+03,1.013136941194534291e-01,1.129883203388701643e-02
1.280000000000000000e+03,1.023945075273513805e-01,1.127634143070252448e-02
1.300000000000000000e+03,1.014430734515190113e-01,1.122409482317327997e-02
1.320000000000000000e+03,1.031807327270507779e-01,1.154594603113401168e-02
1.340000000000000000e+03,1.046745625138282842e-01,1.140746456048322838e-02
1.360000000000000000e+03,1.027219346165657021e-01,1.071068470947230192e-02
1.380000000000000000e+03,1.051761546730995145e-01,1.153832444720861473e-02
1.400000000000000000e+03,1.070471738278865881e-01,1.103908199111558464e-02
1.420000000000000000e+03,1.085708600282669078e-01,1.170354446128305144e-02
1.440000000000000000e+03,1.104657641053199829e-01,1.207343610690393872e-02
1.460000000000000000e+03,1.112470142543315887e-01,1.151253017918888073e-02
1.480000000000000000e+03,1.113007560372352572e-01,1.123112953987830120e-02
1.500000000000000000e+03,1.111405260860919980e-01,1.176483801648939634e-02
