x,y,std,con_95,con_95_plus,con_99,con_99_plus
6.600000000000000000e+02,4.897363301995512619e-01,3.884500818260452383e-03,6.204208584478953419e-04,4.903567510579991406e-01,8.191330327131160624e-04,4.905554632322643993e-01
6.800000000000000000e+02,4.892333511795316503e-01,3.990642933420258595e-03,6.373735597822235022e-04,4.898707247393138675e-01,8.415154485645233440e-04,4.900748666280961841e-01
7.000000000000000000e+02,4.915952707652921916e-01,3.931532293028510913e-03,6.279325850029528634e-04,4.922232033502951243e-01,8.290506608363050695e-04,4.924243214261285195e-01
7.200000000000000000e+02,4.919661142222293004e-01,3.931715619050869283e-03,6.279618652872128804e-04,4.925940760875164859e-01,8.290893191884833461e-04,4.927952035414177590e-01
7.400000000000000000e+02,4.907552671509903819e-01,4.246834547993813200e-03,6.782917186081123886e-04,4.914335588695984969e-01,8.955391247122560308e-04,4.916508062757026232e-01
7.600000000000000000e+02,4.915382465371838094e-01,4.000451009363336849e-03,6.389400763517969059e-04,4.921771866135355999e-01,8.435836986095655594e-04,4.923818302357933496e-01
7.800000000000000000e+02,4.942910663493267909e-01,4.239916647706372735e-03,6.771868122544275406e-04,4.949682531615812175e-01,8.940803322167520514e-04,4.951851466815435643e-01
8.000000000000000000e+02,4.943024703821578547e-01,3.922993361692033581e-03,6.265687724159916096e-04,4.949290391545738688e-01,8.272500380409904654e-04,4.951297204201988711e-01
8.200000000000000000e+02,4.941899969980314000e-01,4.509231924000003944e-03,7.202010430986500403e-04,4.949101980411300672e-01,9.508714231052752593e-04,4.951408684211366928e-01
8.400000000000000000e+02,4.961877587166699244e-01,3.517014021611830112e-03,5.617269658444420987e-04,4.967494856825143690e-01,7.416403024230974229e-04,4.969293990190929988e-01
8.600000000000000000e+02,4.975087180153116018e-01,5.009780795211046453e-03,8.001472124782591303e-04,4.983088652277898878e-01,1.056423238918726727e-03,4.985651412542303484e-01
8.800000000000000000e+02,4.974929887753028468e-01,3.637314170150090630e-03,5.809409459462511844e-04,4.980739297212490868e-01,7.670082531890630440e-04,4.982599970284918856e-01
9.000000000000000000e+02,4.984604069938907145e-01,3.833663883782389894e-03,6.123013352439170363e-04,4.990727083291346400e-01,8.084129391255181259e-04,4.992688199330162502e-01
9.200000000000000000e+02,5.010122701332166972e-01,3.870689823079039461e-03,6.182150075838173386e-04,5.016304851408005527e-01,8.162206784887185386e-04,5.018284908117054410e-01
