Wall time,Step,Value
1500785254.2150948,0,0.29887354373931885
1500785254.3557236,1,0.2890019416809082
1500785254.5119684,2,0.2605378031730652
1500785254.6525943,3,0.255147784948349
1500785254.7619753,4,0.2776162624359131
1500785254.8713472,5,0.2904554307460785
1500785254.9807196,6,0.29875242710113525
1500785255.090095,7,0.30008479952812195
1500785255.184425,8,0.302325576543808
1500785255.2938032,9,0.29772287607192993
1500785255.4031768,10,0.2866400182247162
1500785255.5125568,11,0.28591328859329224
1500785255.6219263,12,0.286700576543808
1500785255.7469258,13,0.28324854373931885
1500785255.856301,14,0.28857800364494324
1500785255.9500518,15,0.30044814944267273
1500785256.059427,16,0.309835284948349
1500785256.1531763,17,0.3178900182247162
1500785256.2938013,18,0.32461240887641907
1500785256.3875518,19,0.32606589794158936
1500785256.4969268,20,0.32097870111465454
1500785256.590677,21,0.31558865308761597
1500785256.700053,22,0.31710273027420044
1500785256.8250527,23,0.3164365291595459
1500785256.9188032,24,0.31437742710113525
1500785257.0281785,25,0.3215843141078949
1500785257.1219285,26,0.32854893803596497
1500785257.2313035,27,0.32867005467414856
1500785257.3406785,28,0.32751935720443726
1500785257.4500535,29,0.3267320692539215
1500785257.5594347,30,0.32497578859329224
1500785257.6695457,31,0.32491520047187805
1500785257.7633014,32,0.32503634691238403
1500785257.8726726,33,0.3293968141078949
1500785257.982046,34,0.3304263651371002
1500785258.1070466,35,0.333575576543808
1500785258.2008035,36,0.33557412028312683
1500785258.3101723,37,0.335816353559494
1500785258.4195557,38,0.3374515473842621
1500785258.5289247,39,0.3344840109348297
1500785258.6382995,40,0.3317587077617645
1500785258.7476723,41,0.3293362259864807
1500785258.8414254,42,0.32854893803596497
1500785258.9664273,43,0.3265503942966461
1500785259.0757987,44,0.33157703280448914
1500785259.1851733,45,0.3375121057033539
1500785259.294548,46,0.33799663186073303
1500785259.4195557,47,0.33775436878204346
1500785259.5445485,48,0.3355741500854492
1500785259.6383,49,0.33387839794158936
1500785259.763299,50,0.33557412028312683
1500785259.857049,51,0.33926841616630554
1500785259.9664242,52,0.34017685055732727
1500785260.060177,53,0.3411458432674408
1500785260.1722794,54,0.34308382868766785
1500785260.26603,55,0.34344717860221863
1500785260.375399,56,0.341388076543808
1500785260.484775,57,0.3400557041168213
1500785260.5941494,58,0.3395106792449951
1500785260.6878994,59,0.3370881676673889
1500785260.7972739,60,0.3371487557888031
1500785260.9066494,61,0.3384205400943756
1500785261.000402,62,0.33902615308761597
1500785261.1097758,63,0.33926841616630554
1500785261.219153,64,0.3401162922382355
1500785261.3441496,65,0.3396317958831787
1500785261.4379005,66,0.33938953280448914
1500785261.547282,67,0.3423570692539215
1500785261.6566513,68,0.3439316749572754
1500785261.7504013,69,0.3465964198112488
1500785261.8754025,70,0.34586966037750244
1500785261.9847772,71,0.3463541567325592
1500785262.0941505,72,0.34586966037750244
1500785262.2035263,73,0.34586966037750244
1500785262.3129013,74,0.3453246057033539
1500785262.406654,75,0.346535861492157
1500785262.516026,76,0.3475048542022705
1500785262.6566513,77,0.35119912028312683
1500785262.7660272,78,0.35234981775283813
1500785262.8597794,79,0.35192587971687317
1500785262.9691527,80,0.3499878942966461
1500785263.078529,81,0.3501090109348297
1500785263.187902,82,0.35216814279556274
1500785263.2972775,83,0.3529554307460785
1500785263.4066527,84,0.35331881046295166
1500785263.5316534,85,0.35337936878204346
1500785263.6254048,86,0.35319769382476807
1500785263.7347848,87,0.35101744532585144
1500785263.8754044,88,0.3500484526157379
1500785263.9691536,89,0.3515625
1500785264.078529,90,0.3551962077617645
1500785264.1879027,91,0.3542272448539734
1500785264.312904,92,0.3565285801887512
1500785264.4066541,93,0.3565286099910736
1500785264.5160294,94,0.35755816102027893
1500785264.6097844,95,0.3578003942966461
1500785264.7191603,96,0.3570736348628998
1500785264.828529,97,0.35634690523147583
1500785264.9379108,98,0.3567708432674408
1500785265.0472856,99,0.3569525480270386
1500785265.1731863,100,0.35846656560897827
1500785265.266937,101,0.36270591616630554
1500785265.376313,102,0.36391714215278625
1500785265.4856873,103,0.36391714215278625
1500785265.579437,104,0.36240309476852417
1500785265.6888187,105,0.3616158068180084
1500785265.798192,106,0.3605862557888031
1500785265.8919394,107,0.35985949635505676
1500785266.0013187,108,0.36016231775283813
1500785266.1263127,109,0.3606468141078949
1500785266.2513132,110,0.361736923456192
1500785266.3450627,111,0.3607679307460785
1500785266.4544387,112,0.3609496057033539
1500785266.5794387,113,0.36119186878204346
1500785266.6731954,114,0.3619185984134674
1500785266.7825727,115,0.36379602551460266
1500785266.907564,116,0.364401638507843
1500785267.0169406,117,0.36397773027420044
1500785267.126315,118,0.36415940523147583
1500785267.2200654,119,0.36391717195510864
1500785267.3294396,120,0.3646438717842102
1500785267.4231908,121,0.36385658383369446
1500785267.5481904,122,0.36531010270118713
1500785267.6419418,123,0.36518892645835876
1500785267.7513156,124,0.3657945692539215
1500785267.8450687,125,0.36797481775283813
1500785267.9544427,126,0.3656128942966461
1500785268.0638154,127,0.3662185072898865
1500785268.173191,128,0.36264535784721375
1500785268.282568,129,0.36119183897972107
1500785268.391941,130,0.3619186282157898
1500785268.4856932,131,0.36385658383369446
1500785268.6106906,132,0.3654917776584625
1500785268.7200673,133,0.3694888651371002
1500785268.8294427,134,0.37415212392807007
1500785268.9231935,135,0.3752422630786896
1500785269.048192,136,0.37451550364494324
1500785269.1575747,137,0.37312260270118713
1500785269.2669435,138,0.37281978130340576
1500785269.3763185,139,0.3735465109348297
1500785269.4856927,140,0.37663519382476807
1500785269.595068,141,0.3776041567325592
1500785269.704443,142,0.3787548542022705
1500785269.7981954,143,0.37699854373931885
1500785269.9075716,144,0.3777253031730652
1500785270.0169978,145,0.37718021869659424
1500785270.1263206,146,0.3737282156944275
1500785270.239247,147,0.3720324635505676
1500785270.3486226,148,0.37185078859329224
1500785270.457996,149,0.37330424785614014
1500785270.5673714,150,0.3750605881214142
1500785270.6767473,151,0.37687742710113525
1500785270.7861218,152,0.3802083432674408
1500785270.8954985,153,0.38487163186073303
1500785271.0204966,154,0.38468992710113525
1500785271.1298814,155,0.3869307339191437
1500785271.239247,156,0.3865067660808563
1500785271.348625,157,0.38608285784721375
1500785271.4736228,158,0.38462936878204346
1500785271.567374,159,0.38608285784721375
1500785271.6767485,160,0.3894137740135193
1500785271.786129,161,0.3892926573753357
1500785271.879874,162,0.3864462375640869
1500785271.9892485,163,0.3829942047595978
1500785272.0986245,164,0.3824491500854492
1500785272.2079988,165,0.38317587971687317
1500785272.301754,166,0.38487163186073303
1500785272.4111276,167,0.3865067958831787
1500785272.5205023,168,0.3921996057033539
1500785272.6298752,169,0.39413759112358093
1500785272.73925,170,0.3943192958831787
1500785272.848625,171,0.39244186878204346
1500785272.958,172,0.39256298542022705
1500785273.051752,173,0.39250242710113525
1500785273.1611247,174,0.390746146440506
1500785273.2705028,175,0.3929869532585144
1500785273.3642519,176,0.393410861492157
1500785273.4736254,177,0.3928052484989166
1500785273.5986247,178,0.39244186878204346
1500785273.692379,179,0.3917756974697113
1500785273.8017566,180,0.390625
1500785273.911126,181,0.39395591616630554
1500785274.0205073,182,0.39262357354164124
1500785274.1298769,183,0.38983768224716187
1500785274.2548766,184,0.3895348906517029
1500785274.3642519,185,0.3889292776584625
1500785274.473629,186,0.38765749335289
1500785274.5830028,187,0.38347870111465454
1500785274.708002,188,0.37833091616630554
1500785274.8017533,189,0.3771802484989166
1500785274.9267526,190,0.37675631046295166
1500785275.0205033,191,0.3763323724269867
1500785275.146517,192,0.37681686878204346
1500785275.240267,193,0.3786942958831787
1500785275.3496475,194,0.3840843141078949
1500785275.459016,195,0.3917756676673889
1500785275.568393,196,0.3933503031730652
1500785275.6621478,197,0.3943192958831787
1500785275.7871416,198,0.3929263651371002
1500785275.896523,199,0.39377421140670776
1500785276.005892,200,0.39238131046295166
1500785276.1152678,201,0.39032217860221863
1500785276.224641,202,0.38983771204948425
1500785276.334017,203,0.38850533962249756
1500785276.4277682,204,0.38995882868766785
1500785276.5371423,205,0.3891109526157379
1500785276.6465178,206,0.38977715373039246
1500785276.7715232,207,0.3877180218696594
1500785276.8808925,208,0.3866884708404541
1500785277.0058937,209,0.38190406560897827
1500785277.115274,210,0.38329699635505676
1500785277.2402682,211,0.3839631974697113
1500785277.3496437,212,0.38741520047187805
1500785277.443397,213,0.39110949635505676
1500785277.5527704,214,0.39419814944267273
1500785277.6621454,215,0.3930475115776062
1500785277.7715225,216,0.3918362557888031
1500785277.880895,217,0.3894137740135193
1500785277.990273,218,0.38862645626068115
1500785278.0996466,219,0.39135175943374634
1500785278.2090218,220,0.39232075214385986
1500785278.3183951,221,0.3917756974697113
1500785278.443395,222,0.39377421140670776
1500785278.55277,223,0.3935319781303406
1500785278.6621487,224,0.39419814944267273
1500785278.7871456,225,0.3945615291595459
1500785278.880897,226,0.39656007289886475
1500785279.0058956,227,0.39649954438209534
1500785279.0996478,228,0.39486435055732727
1500785279.2090266,229,0.3974685072898865
1500785279.318397,230,0.3982558250427246
1500785279.427771,231,0.40055719017982483
1500785279.521525,232,0.40540215373039246
1500785279.6308987,233,0.40419089794158936
1500785279.7402718,234,0.40285852551460266
1500785279.8496485,235,0.40431204438209534
1500785279.959024,236,0.40673449635505676
1500785280.0684,237,0.406371146440506
1500785280.1784468,238,0.4074612557888031
1500785280.2878249,239,0.4034035801887512
1500785280.3971956,240,0.4034036099910736
1500785280.5065732,241,0.4014050364494324
1500785280.6159503,242,0.39928537607192993
1500785280.7409449,243,0.3968628942966461
1500785280.8347027,244,0.39656010270118713
1500785280.9440715,245,0.39765021204948425
1500785281.0534515,246,0.39795300364494324
1500785281.1628215,247,0.40043604373931885
1500785281.2878215,248,0.403585284948349
1500785281.3971968,249,0.40291911363601685
1500785281.506577,250,0.4060077667236328
1500785281.615947,251,0.4103076756000519
1500785281.7565734,252,0.4103682339191437
1500785281.8503282,253,0.4125484526157379
1500785281.9753213,254,0.41212451457977295
1500785282.0846975,255,0.4123062193393707
1500785282.1784515,256,0.40830910205841064
1500785282.287823,257,0.4047359526157379
1500785282.397198,258,0.4046148359775543
1500785282.5065749,259,0.4037064015865326
1500785282.6182373,260,0.40304023027420044
1500785282.727608,261,0.4021923542022705
1500785282.8213606,262,0.403585284948349
1500785282.9463594,263,0.4021317958831787
1500785283.0401113,264,0.4022528827190399
1500785283.1494846,265,0.4009205400943756
1500785283.258858,266,0.4061894416809082
1500785283.3682396,267,0.4047359824180603
1500785283.4776094,268,0.40709787607192993
1500785283.5713625,269,0.4073401093482971
1500785283.6963594,270,0.40952035784721375
1500785283.790112,271,0.4085513651371002
1500785283.8994853,272,0.4104287922382355
1500785284.0244853,273,0.4114583432674408
1500785284.133861,274,0.41103440523147583
1500785284.2432373,275,0.4113372266292572
1500785284.3526108,276,0.40588662028312683
1500785284.4619875,277,0.4034035801887512
1500785284.571362,278,0.4020712375640869
1500785284.6807437,279,0.4026162922382355
1500785284.7901134,280,0.40400922298431396
1500785284.899487,281,0.4078851640224457
1500785284.993238,282,0.4098837375640869
1500785285.118245,283,0.4102471172809601
1500785285.2290134,284,0.41061049699783325
1500785285.322764,285,0.40939924120903015
1500785285.4321387,286,0.40958091616630554
1500785285.5258884,287,0.40927812457084656
1500785285.6352632,288,0.4101865589618683
1500785285.760264,289,0.4143047630786896
1500785285.8696384,290,0.4166666567325592
1500785285.9633892,291,0.4151526391506195
1500785286.0727644,292,0.4129723906517029
1500785286.18214,293,0.41321465373039246
1500785286.275894,294,0.40964147448539734
1500785286.3852675,295,0.40715843439102173
1500785286.4946423,296,0.40958091616630554
1500785286.6040154,297,0.4104287922382355
1500785286.6977658,298,0.41466814279556274
1500785286.8071396,299,0.41836240887641907
1500785286.93214,300,0.42108771204948425
1500785287.072766,301,0.41999757289886475
1500785287.1665154,302,0.4205426573753357
1500785287.2915158,303,0.4203003942966461
1500785287.4008913,304,0.42132994532585144
1500785287.4946423,305,0.42375242710113525
1500785287.6196413,306,0.42217782139778137
1500785287.7133934,307,0.4191497266292572
1500785287.822766,308,0.4182412922382355
1500785287.916519,309,0.4162427484989166
1500785288.0258915,310,0.4150314927101135
1500785288.119648,311,0.4154554307460785
