Wall time,Step,Value
1500779830.176027,0,0.00791202299296856
1500779830.4104023,1,0.008658439852297306
1500779830.6162224,2,0.008857483975589275
1500779830.8193471,3,0.01000199094414711
1500779831.0224745,4,0.011395303532481194
1500779831.2255979,5,0.0109474528580904
1500779831.428723,6,0.01119625847786665
1500779831.6318479,7,0.011594347655773163
1500779831.8349738,8,0.01234076451510191
1500779832.0380993,9,0.012738853693008423
1500779832.2412252,10,0.013634555041790009
1500779832.4443507,11,0.014978106133639812
1500779832.6474752,12,0.015226911753416061
1500779832.8506007,13,0.015873806551098824
1500779833.0693507,14,0.016321657225489616
1500779833.2568574,15,0.017068075016140938
1500779833.4599762,16,0.017665207386016846
1500779833.6474788,17,0.01801353693008423
1500779833.8662267,18,0.019008759409189224
1500779834.0693521,19,0.02020302601158619
1500779834.2724771,20,0.02114848792552948
1500779834.4599843,21,0.021496815606951714
1500779834.6631026,22,0.02259156107902527
1500779834.8662279,23,0.023686304688453674
1500779835.069353,24,0.024034634232521057
1500779835.273054,25,0.02448248490691185
1500779835.507429,26,0.024333201348781586
1500779835.6949298,27,0.02478105016052723
1500779835.8980558,28,0.025278661400079727
1500779836.101189,29,0.025577228516340256
1500779836.319932,30,0.02582603506743908
1500779836.5230556,31,0.02552746795117855
1500779836.7261813,32,0.025975318625569344
1500779836.9293065,33,0.027119824662804604
1500779837.1324315,34,0.027965765446424484
1500779837.3355577,35,0.028413616120815277
1500779837.5386882,36,0.028314093127846718
1500779837.7418075,37,0.028562897816300392
1500779837.9605582,38,0.028413616120815277
1500779838.1636841,39,0.028363853693008423
1500779838.3668106,40,0.029558122158050537
1500779838.58556,41,0.029558120295405388
1500779838.7730591,42,0.028413616120815277
1500779838.9761844,43,0.02831409126520157
1500779839.194941,44,0.02866242080926895
1500779839.4136834,45,0.03095143288373947
1500779839.6168098,46,0.032245222479104996
1500779839.8199356,47,0.032344743609428406
1500779840.023061,48,0.03423566743731499
1500779840.213373,49,0.033389728516340256
1500779840.4164975,50,0.033389728516340256
1500779840.619623,51,0.03483280539512634
1500779840.8227482,52,0.03518113121390343
1500779841.0258725,53,0.035579219460487366
1500779841.2289982,54,0.03582802414894104
1500779841.4321237,55,0.03309116140007973
1500779841.635249,56,0.03219546005129814
1500779841.8383749,57,0.0333399660885334
1500779842.0415018,58,0.03383757919073105
1500779842.2446249,59,0.035479698330163956
1500779842.4477496,60,0.03607683256268501
1500779842.6352496,61,0.03508160635828972
1500779842.8383765,62,0.03627587482333183
1500779843.041501,63,0.03617635369300842
1500779843.2446265,64,0.03866441175341606
1500779843.4477532,65,0.03916202485561371
1500779843.650877,66,0.04010748490691185
1500779843.869627,67,0.03956011310219765
1500779844.0727525,68,0.04199840873479843
1500779844.275878,69,0.042545780539512634
1500779844.479003,70,0.04299363121390343
1500779844.6821284,71,0.043690286576747894
1500779844.8852537,72,0.04294386878609657
1500779845.088379,73,0.04408837482333183
1500779845.3082712,74,0.04448646679520607
1500779845.511397,75,0.04508360102772713
1500779845.7145224,76,0.04518312215805054
1500779845.9176483,77,0.04458598792552948
1500779846.1207738,78,0.04493431746959686
1500779846.3239045,79,0.048268310725688934
1500779846.527025,80,0.04876592382788658
1500779846.7457736,81,0.050258759409189224
1500779846.933276,82,0.04976114630699158
1500779847.1364012,83,0.051204219460487366
1500779847.3395243,84,0.051303744316101074
1500779847.5270243,85,0.051303744316101074
1500779847.7301512,86,0.05070661008358002
1500779847.91765,87,0.05175159126520157
1500779848.1364005,88,0.04976114630699158
1500779848.339526,89,0.05080613121390343
1500779848.5582793,90,0.05190087482333183
1500779848.745776,91,0.05404060706496239
1500779848.9489012,92,0.05543391779065132
1500779849.1520333,93,0.055782243609428406
1500779849.355154,94,0.05707603693008423
1500779849.5582771,95,0.05752388387918472
1500779849.761403,96,0.057772692292928696
1500779849.9489038,97,0.059315286576747894
1500779850.1529062,98,0.0625
1500779850.3560297,99,0.0640425980091095
1500779850.5747805,100,0.06230095773935318
1500779850.7779055,101,0.05946457013487816
1500779850.9654062,102,0.05916600301861763
1500779851.1685302,103,0.058270301669836044
1500779851.3716567,104,0.056727707386016846
1500779851.5747821,105,0.05548367649316788
1500779851.7622814,106,0.054836783558130264
1500779851.9654074,107,0.05841958522796631
1500779852.1685321,108,0.06115644797682762
1500779852.3716576,109,0.06021098792552948
1500779852.5747826,110,0.05966361612081528
1500779852.7779083,111,0.05389132350683212
1500779852.9810326,112,0.04931329935789108
1500779853.1841583,113,0.050457801669836044
1500779853.3716595,114,0.051204219460487366
1500779853.5747843,115,0.05399084463715553
1500779853.7622898,116,0.05613057315349579
1500779853.9654095,117,0.05802149698138237
1500779854.1685348,118,0.05757364630699158
1500779854.3716602,119,0.05627985671162605
1500779854.606037,120,0.05782245099544525
1500779854.7935357,121,0.06070860102772713
1500779854.9966614,122,0.06294785439968109
1500779855.2016215,123,0.06508757919073105
1500779855.4047482,124,0.06672969460487366
1500779855.6261947,125,0.0692177563905716
1500779855.829311,126,0.07051154226064682
1500779856.0324376,127,0.07125796377658844
1500779856.2355626,128,0.06946656107902527
1500779856.4386883,129,0.06772492080926895
1500779856.6574388,130,0.06732682883739471
1500779856.860563,131,0.06528662145137787
1500779857.0636883,132,0.06573447585105896
1500779857.2668161,133,0.06588376313447952
1500779857.469939,134,0.06424164026975632
1500779857.6730642,135,0.0630473718047142
1500779857.8761897,136,0.0645899698138237
1500779858.0636919,137,0.0650378167629242
1500779858.2824397,138,0.06852109730243683
1500779858.4855661,139,0.07021298259496689
1500779858.6886904,140,0.06867038458585739
1500779858.8918154,141,0.06886942684650421
1500779859.110567,142,0.06852109730243683
1500779859.3136904,143,0.06483877450227737
1500779859.5168164,144,0.0604100339114666
1500779859.704317,145,0.05344347283244133
1500779859.907443,146,0.05040804296731949
1500779860.110567,147,0.051502786576747894
1500779860.3165636,148,0.05409036576747894
1500779860.5353131,149,0.05717555806040764
1500779860.7384388,150,0.06324642151594162
1500779860.9571946,151,0.06339570134878159
1500779861.1446896,152,0.06483877450227737
1500779861.3478198,153,0.06737659126520157
1500779861.582189,154,0.06852109730243683
1500779861.7853158,155,0.07021297514438629
1500779861.9728208,156,0.07061106711626053
1500779862.1915653,157,0.0703125
1500779862.3790653,158,0.07110867649316788
1500779862.5822005,159,0.06886942684650421
1500779862.785322,160,0.06757563352584839
1500779863.0040665,161,0.06737659126520157
1500779863.222817,162,0.06648088991641998
1500779863.4103174,163,0.06886942684650421
1500779863.6134427,164,0.07081010937690735
1500779863.816568,165,0.07115843892097473
1500779864.0509431,166,0.07280055433511734
1500779864.2384434,167,0.07369625568389893
1500779864.4571946,168,0.0744924396276474
1500779864.6759431,169,0.07419387251138687
1500779864.879069,170,0.07324840873479843
1500779865.0821948,171,0.07135748118162155
1500779865.2861388,172,0.07120820134878159
1500779865.489266,173,0.07250199466943741
1500779865.6923957,174,0.07180533558130264
1500779865.8798904,175,0.07056130468845367
1500779866.083015,176,0.07190485298633575
1500779866.2861416,177,0.07220342755317688
1500779866.5048912,178,0.07275079190731049
1500779866.6923912,179,0.07474124431610107
1500779866.8955164,180,0.07683121412992477
1500779867.0986416,181,0.07683120667934418
1500779867.3017669,182,0.07737857848405838
1500779867.5048919,183,0.07872213423252106
1500779867.7080178,184,0.08145899325609207
1500779867.8955238,185,0.08320064097642899
1500779868.0986433,186,0.08424562215805054
1500779868.3017685,187,0.08459395170211792
1500779868.504899,188,0.08479299396276474
1500779868.7080185,189,0.08514132350683212
1500779868.8955255,190,0.08514132350683212
1500779869.0986443,191,0.08404657989740372
1500779869.30177,192,0.08300159126520157
1500779869.5048952,193,0.08270302414894104
1500779869.7080197,194,0.08170780539512634
1500779869.9111457,195,0.08195661008358002
1500779870.098646,196,0.08334992080926895
1500779870.302271,197,0.0854896530508995
1500779870.5053947,198,0.08678343892097473
1500779870.7085228,199,0.08728104829788208
1500779870.8960223,200,0.08623606711626053
1500779871.0991468,201,0.0874800980091095
1500779871.3022728,202,0.08917197585105896
1500779871.5053988,203,0.08976911008358002
1500779871.7085247,204,0.08907245099544525
1500779871.9116483,205,0.08882364630699158
1500779872.1303983,206,0.08663415163755417
1500779872.3335333,207,0.08359872549772263
1500779872.5366495,208,0.08295182883739471
1500779872.739775,209,0.08354896306991577
1500779872.9428997,210,0.08449442684650421
1500779873.1616495,211,0.08568869531154633
1500779873.364775,212,0.08623606711626053
1500779873.5991502,213,0.08708200603723526
1500779873.802281,214,0.08862460404634476
1500779874.0054016,215,0.08922173827886581
1500779874.2085316,216,0.08718153089284897
1500779874.4116511,217,0.08514132350683212
1500779874.6147768,218,0.08260350674390793
1500779874.802278,219,0.08245421946048737
1500779875.0054042,220,0.08145900070667267
1500779875.2253857,221,0.08633559197187424
1500779875.4285114,222,0.08976911008358002
1500779875.6316364,223,0.09245620667934418
1500779875.8191378,224,0.09559116512537003
1500779876.0222666,225,0.09822850674390793
1500779876.2253864,226,0.09852707386016846
1500779876.4597678,227,0.09807921946048737
1500779876.6628933,228,0.09812898188829422
1500779876.8660138,229,0.09872611612081528
1500779877.0691383,230,0.09753184765577316
1500779877.2722642,231,0.09673566371202469
1500779877.4753897,232,0.09608877450227737
1500779877.6628938,233,0.09434713423252106
1500779877.866015,234,0.09449641406536102
1500779878.0691392,235,0.09270501881837845
1500779878.2722652,236,0.09175955504179001
1500779878.475391,237,0.0895700678229332
1500779878.6785152,238,0.08797770738601685
1500779878.8816404,239,0.08603702485561371
1500779879.069141,240,0.08683320134878159
1500779879.2722685,241,0.08519108593463898
1500779879.475393,242,0.08603702485561371
1500779879.6628997,243,0.08215565234422684
1500779879.8660166,244,0.08165804296731949
1500779880.0691419,245,0.0827527865767479
1500779880.2732117,246,0.08663415908813477
1500779880.476337,247,0.09280454367399216
1500779880.6803436,248,0.09788017719984055
1500779880.8834615,249,0.09887539595365524
1500779881.0865874,250,0.0983777865767479
1500779881.289719,251,0.09763136506080627
1500779881.5084612,252,0.09494426846504211
1500779881.7115881,253,0.09151075035333633
1500779881.9147189,254,0.09041599929332733
1500779882.117838,255,0.09086385369300842
1500779882.320964,256,0.09613853693008423
1500779882.52409,257,0.09877587854862213
1500779882.7272162,258,0.09788017719984055
1500779882.9147198,259,0.09554140269756317
1500779883.1178415,260,0.0926552563905716
1500779883.33659,261,0.09106290340423584
1500779883.5553412,262,0.09370023757219315
1500779883.7584662,263,0.09807921946048737
1500779883.977221,264,0.10091560333967209
1500779884.1803422,265,0.10061703622341156
1500779884.3834677,266,0.10021895170211792
1500779884.586592,267,0.10245820134878159
1500779884.789718,268,0.10315485298633575
1500779884.9928439,269,0.10171177983283997
1500779885.214227,270,0.10081608593463898
1500779885.401727,271,0.09977109730243683
